0.000000 	 7.960884 	 4.255094 	 3.423437 	 6.474587 	 0.000000 
10.278698 	 7.960330 	 4.254516 	 3.422815 	 6.464564 	 0.022860 
20.557396 	 7.959701 	 4.253859 	 3.422108 	 6.453174 	 0.045718 
30.836095 	 7.958997 	 4.253124 	 3.421316 	 6.440438 	 0.068575 
41.114793 	 7.958219 	 4.252312 	 3.420442 	 6.426373 	 0.091429 
51.393491 	 7.957368 	 4.251424 	 3.419486 	 6.411000 	 0.114279 
61.672189 	 7.956446 	 4.250461 	 3.418449 	 6.394337 	 0.137124 
71.950888 	 7.955453 	 4.249424 	 3.417332 	 6.376403 	 0.159965 
82.229586 	 7.954391 	 4.248314 	 3.416136 	 6.357216 	 0.182800 
92.508284 	 7.953259 	 4.247132 	 3.414863 	 6.336794 	 0.205629 
102.786982 	 7.952059 	 4.245879 	 3.413513 	 6.315155 	 0.228452 
113.065680 	 7.950792 	 4.244555 	 3.412087 	 6.292318 	 0.251268 
123.344379 	 7.949458 	 4.243162 	 3.410587 	 6.268299 	 0.274077 
133.623077 	 7.948059 	 4.241701 	 3.409012 	 6.243117 	 0.296879 
143.901775 	 7.946595 	 4.240171 	 3.407364 	 6.216788 	 0.319674 
154.180473 	 7.945067 	 4.238575 	 3.405644 	 6.189330 	 0.342461 
164.459172 	 7.943476 	 4.236913 	 3.403853 	 6.160758 	 0.365240 
174.737870 	 7.941823 	 4.235185 	 3.401991 	 6.131091 	 0.388012 
185.016568 	 7.940108 	 4.233393 	 3.400059 	 6.100343 	 0.410777 
195.295266 	 7.938332 	 4.231538 	 3.398058 	 6.068532 	 0.433535 
205.573964 	 7.936496 	 4.229619 	 3.395989 	 6.035672 	 0.456286 
215.852663 	 7.934601 	 4.227638 	 3.393853 	 6.001780 	 0.479030 
226.131361 	 7.932647 	 4.225595 	 3.391650 	 5.966872 	 0.501768 
236.410059 	 7.930635 	 4.223492 	 3.389382 	 5.930962 	 0.524500 
246.688757 	 7.928565 	 4.221328 	 3.387048 	 5.894065 	 0.547225 
256.967456 	 7.926439 	 4.219105 	 3.384649 	 5.856198 	 0.569939 
267.246154 	 7.924257 	 4.216823 	 3.382187 	 5.817375 	 0.592635 
277.524852 	 7.922019 	 4.214483 	 3.379662 	 5.777610 	 0.615304 
287.803550 	 7.919726 	 4.212085 	 3.377074 	 5.736907 	 0.637934 
298.082249 	 7.917381 	 4.209632 	 3.374426 	 5.695324 	 0.660554 
308.360947 	 7.914975 	 4.207114 	 3.371708 	 5.652710 	 0.683399 
318.639645 	 7.912545 	 4.204572 	 3.368963 	 5.609727 	 0.705374 
328.918343 	 7.909949 	 4.201855 	 3.366029 	 5.563856 	 0.730431 
330.000000	 7.909704	 4.201598	 3.365752	 5.559504	 0.732845
330.000000	 3.626778        6.607975	 4.854104	 5.550551	 0.742171
339.197041 	 3.626316 	 6.606453 	 4.853616 	 5.530983 	 0.734838 
349.475740 	 3.625857 	 6.604941 	 4.853128 	 5.511557 	 0.720191 
359.754438 	 3.625339 	 6.603237 	 4.852581 	 5.489633 	 0.710614 
370.033136 	 3.624826 	 6.601547 	 4.852039 	 5.467899 	 0.701885 
380.311834 	 3.624300 	 6.599815 	 4.851484 	 5.445629 	 0.694900 
390.590533 	 3.623765 	 6.598056 	 4.850920 	 5.423028 	 0.689205 
400.869231 	 3.623223 	 6.596268 	 4.850348 	 5.400071 	 0.684727 
411.147929 	 3.622671 	 6.594452 	 4.849767 	 5.376743 	 0.681355 
421.426627 	 3.622111 	 6.592605 	 4.849177 	 5.353053 	 0.678977 
431.705325 	 3.621542 	 6.590731 	 4.848578 	 5.329011 	 0.677498 
441.984024 	 3.620964 	 6.588829 	 4.847971 	 5.304624 	 0.676834 
452.262722 	 3.620379 	 6.586899 	 4.847355 	 5.279896 	 0.676910 
462.541420 	 3.619785 	 6.584941 	 4.846731 	 5.254831 	 0.677661 
472.820118 	 3.619183 	 6.582957 	 4.846099 	 5.229434 	 0.679030 
483.098817 	 3.618573 	 6.580946 	 4.845458 	 5.203710 	 0.680963 
493.377515 	 3.617955 	 6.578908 	 4.844809 	 5.177662 	 0.683414 
503.656213 	 3.617329 	 6.576844 	 4.844153 	 5.151294 	 0.686341 
513.934911 	 3.616696 	 6.574753 	 4.843488 	 5.124610 	 0.689705 
524.213609 	 3.616055 	 6.572637 	 4.842815 	 5.097615 	 0.693473 
534.492308 	 3.615406 	 6.570495 	 4.842135 	 5.070311 	 0.697614 
