# Model 3: Liquid Fe-S core, no solid inner core, no partial melt layer
# 101% Moon mass, 100% moment of inertia
# mantle has Mg # 80 for olivine, 70% olivine, 20% pyroxene, 10% garnet
# crust has 60% anorthosite, 40% pyroxene
# radius (km)	# density (g/cc) # Vphi (km/s)	# Vs (km/s)	# Pressure (GPa) # gravity 
0.000000 	 5.141280 	 3.862055 	 0.000000 	 5.376561 	 0.000000 
17.546465 	 5.140965 	 3.861591 	 0.000000 	 5.371873 	 0.025203 
35.092929 	 5.140523 	 3.860937 	 0.000000 	 5.365286 	 0.050404 
52.639394 	 5.139955 	 3.860097 	 0.000000 	 5.356821 	 0.075601 
70.185859 	 5.139263 	 3.859073 	 0.000000 	 5.346500 	 0.100792 
87.732323 	 5.138446 	 3.857866 	 0.000000 	 5.334345 	 0.125977 
105.278788 	 5.137507 	 3.856478 	 0.000000 	 5.320376 	 0.151154 
122.825253 	 5.136447 	 3.854911 	 0.000000 	 5.304615 	 0.176321 
140.371717 	 5.135267 	 3.853167 	 0.000000 	 5.287081 	 0.201479 
157.918182 	 5.133967 	 3.851247 	 0.000000 	 5.267795 	 0.226627 
175.464646 	 5.132549 	 3.849153 	 0.000000 	 5.246775 	 0.251763 
193.011111 	 5.131014 	 3.846886 	 0.000000 	 5.224039 	 0.276888 
210.557576 	 5.129361 	 3.844447 	 0.000000 	 5.199605 	 0.302002 
228.104040 	 5.127593 	 3.841837 	 0.000000 	 5.173492 	 0.327103 
245.650505 	 5.125712 	 3.839061 	 0.000000 	 5.145738 	 0.352187 
263.196970 	 5.123716 	 3.836118 	 0.000000 	 5.116349 	 0.377224 
280.743434 	 5.121603 	 3.833002 	 0.000000 	 5.085273 	 0.402370 
298.289899 	 5.119392 	 3.829744 	 0.000000 	 5.052828 	 0.427013 
315.836364 	 5.117010 	 3.826234 	 0.000000 	 5.017922 	 0.453488 
333.382828 	 3.575700 	 6.426152 	 4.700933 	 4.987565 	 0.467420 
350.929293 	 3.573070 	 6.416684 	 4.693015 	 4.962217 	 0.470399 
368.475758 	 3.570399 	 6.407074 	 4.685101 	 4.934840 	 0.477123 
386.022222 	 3.567719 	 6.397428 	 4.677224 	 4.906677 	 0.484758 
403.568687 	 3.565022 	 6.387718 	 4.669379 	 4.877388 	 0.493751 
421.115152 	 3.562311 	 6.377955 	 4.661570 	 4.847087 	 0.503751 
438.661616 	 3.559586 	 6.368140 	 4.653798 	 4.815762 	 0.514553 
456.208081 	 3.556849 	 6.358273 	 4.646065 	 4.783421 	 0.526067 
473.754545 	 3.554098 	 6.348357 	 4.638374 	 4.750074 	 0.538190 
491.301010 	 3.551336 	 6.338393 	 4.630726 	 4.715730 	 0.550834 
508.847475 	 3.548562 	 6.328383 	 4.623121 	 4.680398 	 0.563926 
526.393939 	 3.545777 	 6.318328 	 4.615563 	 4.644089 	 0.577403 
543.940404 	 3.542982 	 6.308229 	 4.608051 	 4.606811 	 0.591213 
561.486869 	 3.540176 	 6.298088 	 4.600588 	 4.568572 	 0.605314 
579.033333 	 3.537361 	 6.287905 	 4.593175 	 4.529381 	 0.619668 
596.579798 	 3.534536 	 6.277682 	 4.585812 	 4.489245 	 0.634242 
614.126263 	 3.531702 	 6.267421 	 4.578502 	 4.448172 	 0.649009 
631.672727 	 3.528860 	 6.257121 	 4.571244 	 4.406169 	 0.663947 
649.219192 	 3.526009 	 6.246783 	 4.564040 	 4.363243 	 0.679033 
666.765657 	 3.523150 	 6.236410 	 4.556892 	 4.319401 	 0.694251 
684.312121 	 3.520284 	 6.226001 	 4.549799 	 4.274648 	 0.709584 
701.858586 	 3.517410 	 6.215557 	 4.542764 	 4.228990 	 0.725019 
719.405051 	 3.514529 	 6.205079 	 4.535786 	 4.182433 	 0.740545 
736.951515 	 3.511642 	 6.194567 	 4.528867 	 4.134982 	 0.756149 
754.497980 	 3.508748 	 6.184023 	 4.522007 	 4.086643 	 0.771823 
772.044444 	 3.505847 	 6.173447 	 4.515208 	 4.037420 	 0.787559 
789.590909 	 3.502941 	 6.162839 	 4.508470 	 3.987318 	 0.803349 
807.137374 	 3.500029 	 6.152201 	 4.501795 	 3.936341 	 0.819187 
824.683838 	 3.497112 	 6.141532 	 4.495182 	 3.884493 	 0.835066 
842.230303 	 3.494189 	 6.130834 	 4.488632 	 3.831779 	 0.850981 
859.776768 	 3.491261 	 6.120106 	 4.482147 	 3.778200 	 0.866928 
877.323232 	 3.488328 	 6.109350 	 4.475727 	 3.723762 	 0.882903 
894.869697 	 3.485391 	 6.098565 	 4.469372 	 3.668467 	 0.898900 
912.416162 	 3.482450 	 6.087753 	 4.463085 	 3.612318 	 0.914918 
929.962626 	 3.479504 	 6.076913 	 4.456864 	 3.555316 	 0.930953 
947.509091 	 3.476555 	 6.066046 	 4.450711 	 3.497466 	 0.947001 
965.055556 	 3.473601 	 6.055153 	 4.444627 	 3.438767 	 0.963061 
982.602020 	 3.470644 	 6.044233 	 4.438612 	 3.379223 	 0.979130 
1000.148485 	 3.467684 	 6.033287 	 4.432666 	 3.318833 	 0.995206 
1017.694949 	 3.464721 	 6.022315 	 4.426791 	 3.257600 	 1.011287 
1035.241414 	 3.461754 	 6.011318 	 4.420987 	 3.195523 	 1.027370 
1052.787879 	 3.458784 	 6.000295 	 4.415255 	 3.132604 	 1.043455 
1070.334343 	 3.455812 	 5.989247 	 4.409595 	 3.068842 	 1.059540 
1087.880808 	 3.452837 	 5.978174 	 4.404008 	 3.004237 	 1.075624 
1105.427273 	 3.449860 	 5.967076 	 4.398495 	 2.938788 	 1.091704 
1122.973737 	 3.446880 	 5.955953 	 4.393055 	 2.872495 	 1.107781 
1140.520202 	 3.443898 	 5.944805 	 4.387690 	 2.805356 	 1.123852 
1158.066667 	 3.440914 	 5.933632 	 4.382400 	 2.737372 	 1.139918 
1175.613131 	 3.437927 	 5.922434 	 4.377185 	 2.668539 	 1.155976 
1193.159596 	 3.434939 	 5.911212 	 4.372047 	 2.598857 	 1.172026 
1210.706061 	 3.431949 	 5.899964 	 4.366985 	 2.528324 	 1.188067 
1228.252525 	 3.428958 	 5.888692 	 4.362001 	 2.456937 	 1.204099 
1245.798990 	 3.425964 	 5.877394 	 4.357094 	 2.384696 	 1.220121 
1263.345455 	 3.422969 	 5.866071 	 4.352265 	 2.311596 	 1.236132 
1280.891919 	 3.419973 	 5.854722 	 4.347515 	 2.237636 	 1.252131 
1298.438384 	 3.416975 	 5.843347 	 4.342844 	 2.162813 	 1.268119 
1315.984848 	 3.413976 	 5.831947 	 4.338253 	 2.087124 	 1.284094 
1333.531313 	 3.410975 	 5.820520 	 4.333742 	 2.010565 	 1.300055 
1351.077778 	 3.407974 	 5.809067 	 4.329311 	 1.933134 	 1.316004 
1368.624242 	 3.404971 	 5.797586 	 4.324961 	 1.854825 	 1.331938 
1386.170707 	 3.401967 	 5.786078 	 4.320693 	 1.775635 	 1.347858 
1403.717172 	 3.398962 	 5.774542 	 4.316506 	 1.695558 	 1.363763 
1421.263636 	 3.395956 	 5.762976 	 4.312401 	 1.614589 	 1.379652 
1438.810101 	 3.392948 	 5.751381 	 4.308379 	 1.532722 	 1.395525 
